Station,Year,Month,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
Jessore,1958,10,0,0,2,0,0,0,0,0,0,0,1,0,1,27,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0
Jessore,1958,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jessore,1958,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Khulna,1958,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Khulna,1958,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Khulna,1958,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
Khulna,1958,4,37,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,39,
Khulna,1958,5,0,0,0,5,0,0,23,15,0,0,23,7,0,0,0,0,0,54,34,0,0,0,0,0,0,0,0,0,0,0,0
Khulna,1958,6,0,0,0,0,0,0,3,15,6,11,0,0,18,0,0,0,0,0,15,0,0,84,0,42,19,0,13,0,0,5,
Khulna,1958,7,6,0,0,0,0,0,0,0,17,16,3,0,16,0,0,0,16,0,14,17,3,27,19,56,74,11,11,3,0,0,0
Khulna,1958,8,0,12,8,0,56,0,0,20,0,13,3,0,0,0,0,5,10,4,0,8,0,0,0,0,0,0,0,0,0,0,0
Khulna,1958,9,5,0,0,0,0,0,19,23,8,22,0,0,19,59,31,0,0,9,0,4,0,0,17,0,0,6,0,10,6,5,
Khulna,1958,10,0,25,0,0,25,0,0,0,0,0,23,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
Khulna,1958,11,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Khulna,1958,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.court,1958,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.court,1958,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
M.court,1958,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.court,1958,4,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,10,0,
M.court,1958,5,0,0,0,36,0,0,18,5,0,7,29,23,0,0,0,0,0,40,91,0,0,0,0,0,0,0,0,0,0,0,0
M.court,1958,6,0,0,0,0,0,0,286,3,0,0,0,0,22,1,4,0,5,20,0,5,4,4,1,6,10,213,24,51,8,1,
M.court,1958,7,2,0,0,0,3,0,0,23,13,36,71,0,0,18,0,0,48,4,0,4,34,81,0,132,45,5,23,13,11,0,31
M.court,1958,8,37,39,37,3,46,64,99,6,62,6,4,8,3,0,9,74,15,0,3,15,0,0,0,0,0,0,51,5,0,0,4
M.court,1958,9,0,0,0,0,0,0,22,15,4,5,15,0,0,0,0,28,23,3,23,0,0,0,0,0,0,0,37,0,42,0,
M.court,1958,10,0,19,0,0,0,0,0,0,0,0,3,14,0,25,0,0,0,0,0,0,0,0,8,112,0,0,0,0,0,0,0
M.court,1958,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
M.court,1958,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mymensingh,1958,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mymensingh,1958,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,19,0,0,0,0,4,0,0,,,
Mymensingh,1958,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Mymensingh,1958,4,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,1,0,0,4,0,3,0,3,0,0,0,0,6,51,0,
Mymensingh,1958,5,3,14,3,54,20,2,1,37,48,15,0,47,34,0,5,2,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0
Mymensingh,1958,6,0,0,0,0,1,5,3,14,17,17,0,27,0,0,43,0,3,28,0,38,0,89,5,51,0,8,54,0,23,6,
Mymensingh,1958,7,9,9,0,18,0,3,9,0,9,24,15,2,11,0,0,0,9,0,4,9,0,2,0,67,49,9,0,2,5,4,2
Mymensingh,1958,8,1,38,13,145,24,32,7,12,52,63,9,27,2,1,0,8,8,3,0,0,28,0,0,0,28,3,8,0,0,11,0
Mymensingh,1958,9,0,0,9,3,6,12,2,8,0,0,0,6,0,15,6,10,13,0,70,0,0,3,5,0,2,0,4,9,5,6,
Mymensingh,1958,10,0,0,15,0,0,0,0,0,3,4,71,12,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,***
Mymensingh,1958,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Mymensingh,1958,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rangamati,1958,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rangamati,1958,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,,,
Rangamati,1958,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
Rangamati,1958,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
Rangamati,1958,5,0,0,0,21,9,21,13,19,5,0,24,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
Rangamati,1958,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,40,55,52,0,0,0,0,0,0,8,7,17,
Rangamati,1958,7,3,0,0,0,0,0,0,28,13,0,0,0,0,0,23,8,1,5,1,8,13,2,21,32,55,7,0,10,0,0,0
Rangamati,1958,8,0,2,12,7,28,30,1,22,3,3,15,0,23,1,0,2,0,0,0,5,0,0,0,0,18,3,17,0,0,0,13
Rangamati,1958,9,0,3,11,0,0,0,0,25,0,0,81,58,4,0,31,16,10,18,0,0,0,7,0,25,33,0,0,0,0,0,
Rangamati,1958,10,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,10,0,4,23,0,0,3,52,60,0,0,0,0,0,0
Rangamati,1958,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Rangamati,1958,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rangpur,1958,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Rangpur,1958,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Rangpur,1958,3,11,0,0,0,0,0,0,0,0,0,0,***,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rangpur,1958,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,14,0,0,0,0,0,0,0,0,0,1,0,
Rangpur,1958,5,0,0,0,7,0,23,0,13,16,8,1,6,0,0,13,45,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0
Rangpur,1958,6,***,0,0,0,0,42,6,0,0,12,9,15,24,2,0,78,***,***,***,***,***,***,***,***,***,***,***,***,***,***,
Rangpur,1958,7,***,***,***,***,***,***,***,*** *,**,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
Rangpur,1958,8,***,***,***,***,***,***,***,*** *,**,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
Rangpur,1958,9,***,***,***,***,***,***,***,*** *,**,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,
Rangpur,1958,10,***,***,***,***,***,***,***,*** *,**,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
Rangpur,1958,11,***,***,***,***,***,***,***,*** *,**,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,
Rangpur,1958,12,***,***,***,***,***,***,***,*** *,**,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
Satkhira,1958,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Satkhira,1958,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,5,0,0,0,,,
Satkhira,1958,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Satkhira,1958,4,8,4,0,0,0,0,0,0,10,0,0,0,0,0,51,0,0,0,0,20,0,6,0,0,0,0,0,24,0,0,
Satkhira,1958,5,0,0,0,0,0,0,1,24,0,0,0,11,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,9,0,0
Satkhira,1958,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,23,17,0,0,11,0,0,
Satkhira,1958,7,0,11,8,0,4,0,0,0,0,14,6,6,7,0,0,15,7,0,13,13,0,12,36,36,48,3,0,66,0,15,0
Satkhira,1958,8,0,0,0,0,117,4,17,5,0,8,0,0,0,0,0,0,6,4,8,11,0,0,0,0,0,0,0,6,10,0,0
Satkhira,1958,9,13,22,0,0,0,10,0,10,1,12,1,0,4,28,15,0,0,15,0,41,0,0,0,0,0,11,0,0,3,6,
Satkhira,1958,10,0,15,6,0,0,0,0,0,0,0,0,0,2,49,0,0,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0
Satkhira,1958,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Satkhira,1958,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Srimangal,1958,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0
Srimangal,1958,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,34,31,38,0,0,15,0,0,0,,,
Srimangal,1958,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Srimangal,1958,4,0,23,30,0,0,0,0,0,6,0,19,3,3,0,0,0,0,0,40,0,0,0,9,0,0,0,0,1,20,0,
Srimangal,1958,5,0,27,0,0,27,0,5,29 1,77,20,7,17,0,1,2,0,0,11,47,17,1,0,0,0,0,0,0,1,0,0,16
Srimangal,1958,6,2,0,8,0,4,0,39,0,17,20,2,0,3,0,49,4,13,53,0,0,102,2,18,0,24,45,4,0,1,15,
Srimangal,1958,7,11,15,37,29,7,0,1,22,3,5,4,0,2,0,3,0,14,4,1,85,7,1,3,3,3,24,47,2,0,0,1
Srimangal,1958,8,8,1,3,13,34,4,0,30,0,3,18,1,62,3,1,19,5,8,1,8,35,0,0,9,1,2,5,8,0,10,6
Srimangal,1958,9,0,0,1,11,8,2,23,0,0,9,0,0,0,8,5,36,16,15,63,4,0,34,0,2,2,13,38,0,79,4,
Srimangal,1958,10,0,0,0,2,7,0,0,0,2,1,58,11,28,24,0,0,0,0,3,1,0,0,6,25,102,0,0,0,0,0,0
Srimangal,1958,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Srimangal,1958,12,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sylhet,1958,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Sylhet,1958,2,0,0,0,0,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,50,35,0,0,0,3,6,0,0,,,
Sylhet,1958,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2
Sylhet,1958,4,3,3,37,0,0,0,0,0,2,8,24,17,0,0,0,8,14,0,103,0,0,0,8,0,0,0,0,3,31,0,
Sylhet,1958,5,46,2,2,15,30,31,19,30,99,107,22,8,10,144,5,0,6,5,4,3,1,1,0,0,0,0,0,43,0,6,28
Sylhet,1958,6,18,0,4,1,0,0,0,0,7,2,1,0,0,82,62,6,2,32,9,336,12,55,11,31,14,31,53,9,13,24,
Sylhet,1958,7,13,2,1,0,5,16,2,2,3,6,5,20,0,5,5,2,1,9,6,5,25,4,4,24,31,1,4,48,5,16,7
Sylhet,1958,8,1,7,34,24,32,12,2,5,55,13,41,32,9,52,9,36,30,27,23,27,14,0,0,34,6,0,33,4,0,8,70
Sylhet,1958,9,3,25,46,23,15,1,1,0,0,0,0,0,0,0,12,38,81,139,38,0,0,0,0,0,8,0,1,0,9,13,
Sylhet,1958,10,0,0,110,20,0,0,0,6,2,2,17,23,119,54,0,0,0,0,9,0,0,0,2,5,26,0,0,0,0,0,0
Sylhet,1958,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,
Sylhet,1958,12,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barisal,1959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,8
Barisal,1959,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Barisal,1959,3,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,16,0,0,0
Barisal,1959,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,28,0,0,0,0,0,0,0,0,0,
Barisal,1959,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,0,8,2,3,31,66,48,27,24,25,16
Barisal,1959,6,42,0,7,0,0,0,0,3,52,19,49,61,106,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,18,9,
Barisal,1959,7,24,3,80,58,109,5,22,4,20,30,82,51,20,0,0,0,0,0,20,35,12,0,0,11,11,47,41,26,23,17,0
Barisal,1959,8,67,5,37,88,21,5,0,6,27,13,28,34,28,40,23,50,39,10,5,0,0,0,0,4,16,0,8,7,0,42,18
Barisal,1959,9,41,18,11,7,0,37,6,14,8,11,23,48,68,4,98,0,0,10,30,5,16,0,13,0,0,0,0,16,114,10,
Barisal,1959,10,102,40,3,23,46,0,3,0,0,0,7,2,6,0,0,0,29,0,0,0,0,0,41,13,0,0,0,0,63,97,0
Barisal,1959,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Barisal,1959,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bogra,1959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,33,0
Bogra,1959,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Bogra,1959,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,36,67,0,0,1,12
Bogra,1959,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,28,17,0,0,0,0,0,0,0,0,0,0,
Bogra,1959,5,0,0,0,0,1,0,10,18,3,0,0,0,26,0,0,0,0,0,0,***,0,3,0,6,19,21,17,2,19,33,2
Bogra,1959,6,0,109,0,0,0,3,14,20,2,9,6,19,32,10,0,0,2,3,1,0,0,0,0,31,21,0,0,3,0,0,
Bogra,1959,7,5,0,0,5,5,6,1,0,12,14,7,19,4,0,0,0,0,2,0,1,0,0,0,3,21,5,6,5,2,2,0
Bogra,1959,8,0,6,2,1,1,1,28,3,29,2,5,15,45,38,186,131,35,110,1,0,0,27,0,0,50,0,2,1,0,2,1
Bogra,1959,9,1,0,1,3,5,8,16,38,3,6,3,25,13,1,1,2,0,2,6,79,0,8,91,0,0,0,0,0,0,0,
Bogra,1959,10,39,174,94,115,25,104,18,0,0,0,12,7,36,0,2,3,0,0,0,0,1,0,2,0,0,***,0,0,1,***,0
Bogra,1959,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Bogra,1959,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chittagong,1959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,6
Chittagong,1959,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,24,0,0,0,0,0,0,0,0,0,0,0,,,
Chittagong,1959,3,0,0,0,0,4,133,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,32,60,0,0,0
Chittagong,1959,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,
Chittagong,1959,5,0,0,6,0,0,26,22,1,33,0,0,0,0,0,0,0,3,0,0,0,0,1,25,16,21,0,17,10,0,13,6
Chittagong,1959,6,3,7,21,0,0,0,83,45,0,26,11,18,34,7,1,173,49,9,18,3,0,5,0,0,0,0,0,1,4,1,
Chittagong,1959,7,5,1,7,0,1,80,31,83,73,38,124,31,12,12,0,0,1,0,4,1,0,0,0,2,11,0,5,7,12,11,1
Chittagong,1959,8,30,69,73,22,9,21,16,0,4,8,69,124,67,13,50,4,92,8,0,0,0,0,3,0,3,5,1,0,4,0,1
Chittagong,1959,9,2,0,1,3,1,0,12,4,1,6,1,12,8,115,5,0,0,64,16,20,3,4,0,4,1,0,0,0,5,1,
Chittagong,1959,10,21,4,3,2,0,0,0,0,1,13,15,12,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3,21,225,0
Chittagong,1959,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Chittagong,1959,12,0,0,0,0,0,0,10,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comilla,1959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,3
Comilla,1959,2,0,0,0,0,0,0,0,0,0,0,0,0,0,22,37,0,0,0,0,0,0,0,0,0,7,0,0,0,,,
Comilla,1959,3,0,0,0,0,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,81,6,17,0,0
Comilla,1959,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,81,3,9,0,0,0,0,0,0,0,0,0,
Comilla,1959,5,0,0,0,0,28,6,19,0,22,4,2,0,0,0,0,0,1,0,0,1,0,6,0,0,25,28,14,42,56,8,8
Comilla,1959,6,0,0,8,0,0,0,0,36,15,4,11,34,9,14,0,61,6,36,47,0,11,3,5,8,0,0,0,18,0,10,
Comilla,1959,7,4,0,6,1,29,23,27,91,38,0,39,19,0,0,0,0,65,0,0,2,0,15,0,0,10,6,0,6,15,0,0
Comilla,1959,8,17,13,11,15,0,6,1,11,9,3,0,8,50,56,1,50,66,41,0,5,0,0,0,70,114,4,0,0,0,30,0
Comilla,1959,9,0,0,0,0,3,0,0,0,4,18,15,67,43,4,0,0,0,1,8,19,0,0,25,0,0,0,0,0,0,0,
Comilla,1959,10,27,8,0,14,26,0,0,0,0,81,82,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
Comilla,1959,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Comilla,1959,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cox's Bazar,1959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,0,0,0,0,0,0,6
Cox's Bazar,1959,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,1,1,0,,,
Cox's Bazar,1959,3,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,33,0,0,0
Cox's Bazar,1959,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,
Cox's Bazar,1959,5,0,0,0,2,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,14,7,0,60,11,1,67,20
Cox's Bazar,1959,6,32,17,7,1,0,5,66,45,20,83,51,2,40,6,2,26,111,4,2,4,0,8,6,3,0,2,1,4,0,2,
Cox's Bazar,1959,7,5,0,8,1,23,154,62,49,63,78,224,174,1,0,0,0,1,1,21,0,0,0,0,8,24,5,4,41,28,32,16
Cox's Bazar,1959,8,71,133,38,50,46,8,67,10,12,12,130,51,61,26,19,15,42,15,8,0,0,0,5,0,0,0,4,2,15,11,2
Cox's Bazar,1959,9,3,5,8,6,4,12,51,39,8,0,18,12,13,31,29,9,0,5,11,72,26,6,0,1,0,0,0,0,1,2,
Cox's Bazar,1959,10,***,7,0,0,0,0,0,1,2,0,25,23,1,31,0,1,0,0,0,0,0,0,0,1,0,0,0,1,14,110,2
Cox's Bazar,1959,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Cox's Bazar,1959,12,0,0,0,0,0,0,35,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,1959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5
Dhaka,1959,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,
Dhaka,1959,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,51,6,0,0,0
Dhaka,1959,4,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,25,0,0,0,0,0,0,0,0,0,
Dhaka,1959,5,0,0,0,0,15,24,52,0,15,0,12,0,1,0,0,0,0,0,0,0,0,2,0,2,56,9,33,6,12,15,0
Dhaka,1959,6,10,26,44,***,0,0,0,27,13,80,13,27,14,0,0,27,1,24,21,0,0,0,0,0,0,0,0,0,31,10,
Dhaka,1959,7,3,0,0,11,12,18,2,10,16,26,8,7,0,0,0,0,13,2,1,10,8,10,1,36,6,2,6,7,11,3,1
Dhaka,1959,8,9,41,15,39,1,2,0,0,0,21,3,5,9,18,17,47,81,26,1,1,0,1,0,5,47,0,2,14,0,8,0
Dhaka,1959,9,0,0,0,2,0,12,19,17,16,11,11,125,35,0,0,2,2,0,85,21,2,10,61,7,0,4,0,3,0,0,
Dhaka,1959,10,51,36,107,72,43,4,0,0,9,1,19,1,1,2,21,92,17,0,0,0,0,0,15,9,0,0,0,0,6,61,1
Dhaka,1959,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Dhaka,1959,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,***,0,0,0,0,0
Dinajpur,1959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,9
Dinajpur,1959,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Dinajpur,1959,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3
Dinajpur,1959,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,17,0,0,0,0,0,0,0,79,
Dinajpur,1959,5,0,0,0,0,12,0,0,0,0,4,0,11,***,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,34,82,11
Dinajpur,1959,6,0,42,0,0,0,17,0,30,0,0,7,19,3,0,0,0,0,23,0,0,0,12,22,35,17,49,8,9,0,0,
Dinajpur,1959,7,0,3,3,6,0,0,42,0,62,25,11,6,0,0,0,0,0,0,6,11,23,0,0,0,6,8,8,7,7,0,0
Dinajpur,1959,8,0,3,2,0,0,2,0,24,91,8,0,3,9,3,4,11,0,32,0,0,0,0,2,0,8,0,0,0,0,0,11
Dinajpur,1959,9,0,0,0,0,5,0,1,14,0,0,0,0,0,0,34,5,0,18,6,7,0,3,5,0,0,21,0,0,0,0,
Dinajpur,1959,10,4,154,39,73,12,0,0,0,0,77,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dinajpur,1959,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Dinajpur,1959,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Faridpur,1959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,1,5
Faridpur,1959,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Faridpur,1959,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,26,17,21,0,0,0
Faridpur,1959,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,81,0,14,0,0,5,0,0,0,0,0,0,
Faridpur,1959,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,6,9,66,107,34,0,68,28,0
Faridpur,1959,6,3,18,4,0,0,0,2,5,1,10,3,69,21,0,0,0,0,0,36,0,0,0,0,1,0,0,0,1,6,3,
Faridpur,1959,7,8,0,20,21,4,6,7,10,45,24,11,6,0,0,0,0,38,2,4,7,4,0,0,29,1,8,16,8,14,0,3
Faridpur,1959,8,0,8,117,4,9,3,7,17,1,11,13,11,5,42,13,79,62,28,2,0,0,2,0,13,18,0,0,0,0,19,5
Faridpur,1959,9,2,2,6,44,9,0,42,21,23,50,34,93,65,16,0,2,7,0,5,55,22,0,7,0,0,0,0,3,19,1,
