Year,Station,Month,Rainfall,StationIndex
1982,CoxsBazar,8,850,8
1982,CoxsBazar,9,483,8
1982,CoxsBazar,10,3,8
1982,CoxsBazar,11,119,8
1982,CoxsBazar,12,0,8
1982,Dhaka,1,0,9
1982,Dhaka,2,15,9
1982,Dhaka,3,81,9
1982,Dhaka,4,104,9
1982,Dhaka,5,154,9
1982,Dhaka,6,514,9
1982,Dhaka,7,136,9
1982,Dhaka,8,346,9
1982,Dhaka,9,258,9
1982,Dhaka,10,146,9
1982,Dhaka,11,51,9
1982,Dhaka,12,0,9
1982,Dinajpur,1,0,10
1982,Dinajpur,2,2,10
1982,Dinajpur,3,8,10
1982,Dinajpur,4,111,10
1982,Dinajpur,5,101,10
1982,Dinajpur,6,264,10
1982,Dinajpur,7,260,10
1982,Dinajpur,8,361,10
1982,Dinajpur,9,164,10
1982,Dinajpur,10,42,10
1982,Dinajpur,11,29,10
1982,Dinajpur,12,0,10
1982,Faridpur,1,0,11
1982,Faridpur,2,24,11
1982,Faridpur,3,63,11
1982,Faridpur,4,126,11
1982,Faridpur,5,217,11
1982,Faridpur,6,211,11
1982,Faridpur,7,210,11
1982,Faridpur,8,271,11
1982,Faridpur,9,147,11
1982,Faridpur,10,25,11
1982,Faridpur,11,116,11
1982,Faridpur,12,0,11
1982,Feni,1,0,12
1982,Feni,2,16,12
1982,Feni,3,4,12
1982,Feni,4,413,12
1982,Feni,5,158,12
1982,Feni,6,763,12
1982,Feni,7,687,12
1982,Feni,8,894,12
1982,Feni,9,406,12
1982,Feni,10,9,12
1982,Feni,11,37,12
1982,Feni,12,0,12
1982,Hatiya,1,0,13
1982,Hatiya,2,0,13
1982,Hatiya,3,5,13
1982,Hatiya,4,161,13
1982,Hatiya,5,27,13
1982,Hatiya,6,581,13
1982,Hatiya,7,604,13
1982,Hatiya,8,754,13
1982,Hatiya,9,294,13
1982,Hatiya,10,23,13
1982,Hatiya,11,13,13
1982,Hatiya,12,1,13
1982,Ishurdi,1,0,14
1982,Ishurdi,2,8,14
1982,Ishurdi,3,81,14
1982,Ishurdi,4,133,14
1982,Ishurdi,5,144,14
1982,Ishurdi,6,227,14
1982,Ishurdi,7,201,14
1982,Ishurdi,8,205,14
1982,Ishurdi,9,155,14
1982,Ishurdi,10,31,14
1982,Ishurdi,11,67,14
1982,Ishurdi,12,1,14
1982,Jessore,1,0,15
1982,Jessore,2,4,15
1982,Jessore,3,52,15
1982,Jessore,4,224,15
1982,Jessore,5,71,15
1982,Jessore,6,319,15
1982,Jessore,7,171,15
1982,Jessore,8,195,15
1982,Jessore,9,232,15
1982,Jessore,10,5,15
1982,Jessore,11,21,15
1982,Jessore,12,1,15
1982,Khepupara,1,0,16
1982,Khepupara,2,9,16
1982,Khepupara,3,6,16
1982,Khepupara,4,106,16
1982,Khepupara,5,116,16
1982,Khepupara,6,603,16
1982,Khepupara,7,523,16
1982,Khepupara,8,915,16
1982,Khepupara,9,329,16
1982,Khepupara,10,8,16
1982,Khepupara,11,29,16
1982,Khepupara,12,0,16
1982,Khulna,1,0,17
1982,Khulna,2,15,17
1982,Khulna,3,23,17
1982,Khulna,4,135,17
1982,Khulna,5,30,17
1982,Khulna,6,340,17
1982,Khulna,7,129,17
1982,Khulna,8,386,17
1982,Khulna,9,268,17
1982,Khulna,10,22,17
1982,Khulna,11,29,17
1982,Khulna,12,3,17
1982,M.court,1,0,19
1982,M.court,2,54,19
1982,M.court,3,9,19
1982,M.court,4,275,19
1982,M.court,5,67,19
1982,M.court,6,797,19
1982,M.court,7,852,19
1982,M.court,8,1033,19
1982,M.court,9,435,19
1982,M.court,10,46,19
1982,M.court,11,18,19
1982,M.court,12,5,19
1982,Madaripur,1,0,20
1982,Madaripur,2,4,20
1982,Madaripur,3,47,20
1982,Madaripur,4,128,20
1982,Madaripur,5,101,20
1982,Madaripur,6,457,20
1982,Madaripur,7,240,20
1982,Madaripur,8,374,20
1982,Madaripur,9,293,20
1982,Madaripur,10,53,20
1982,Madaripur,11,61,20
1982,Madaripur,12,0,20
1982,Mymensingh,1,0,22
1982,Mymensingh,2,2,22
1982,Mymensingh,3,65,22
1982,Mymensingh,4,124,22
1982,Mymensingh,5,276,22
1982,Mymensingh,6,689,22
1982,Mymensingh,7,582,22
1982,Mymensingh,8,337,22
1982,Mymensingh,9,243,22
1982,Mymensingh,10,28,22
1982,Mymensingh,11,8,22
1982,Mymensingh,12,0,22
1982,Patuakhali,1,0,23
1982,Patuakhali,2,34,23
1982,Patuakhali,3,0,23
1982,Patuakhali,4,179,23
1982,Patuakhali,5,53,23
1982,Patuakhali,6,983,23
1982,Patuakhali,7,553,23
1982,Patuakhali,8,892,23
1982,Patuakhali,9,877,23
1982,Patuakhali,10,69,23
1982,Patuakhali,11,5,23
1982,Patuakhali,12,13,23
1982,Rajshahi,1,0,24
1982,Rajshahi,2,10,24
1982,Rajshahi,3,80,24
1982,Rajshahi,4,139,24
1982,Rajshahi,5,43,24
1982,Rajshahi,6,260,24
1982,Rajshahi,7,189,24
1982,Rajshahi,8,217,24
1982,Rajshahi,9,66,24
1982,Rajshahi,10,38,24
1982,Rajshahi,11,60,24
1982,Rajshahi,12,1,24
1982,Rangamati,1,0,25
1982,Rangamati,2,71,25
1982,Rangamati,3,0,25
1982,Rangamati,4,84,25
1982,Rangamati,5,103,25
1982,Rangamati,6,308,25
1982,Rangamati,7,229,25
1982,Rangamati,8,306,25
1982,Rangamati,9,299,25
1982,Rangamati,10,45,25
1982,Rangamati,11,7,25
1982,Rangamati,12,0,25
1982,Rangpur,1,0,26
1982,Rangpur,2,7,26
1982,Rangpur,3,5,26
1982,Rangpur,4,100,26
1982,Rangpur,5,99,26
1982,Rangpur,6,649,26
1982,Rangpur,7,473,26
1982,Rangpur,8,347,26
1982,Rangpur,9,455,26
1982,Rangpur,10,64,26
1982,Rangpur,11,1,26
1982,Rangpur,12,1,26
1982,Sandwip,1,0,27
1982,Sandwip,2,41,27
1982,Sandwip,3,15,27
1982,Sandwip,4,246,27
1982,Sandwip,5,25,27
1982,Sandwip,6,946,27
1982,Sandwip,7,478,27
1982,Sandwip,8,1155,27
1982,Sandwip,9,352,27
1982,Sandwip,10,149,27
1982,Sandwip,11,13,27
1982,Sandwip,12,0,27
1982,Satkhira,1,0,28
1982,Satkhira,2,60,28
1982,Satkhira,3,31,28
1982,Satkhira,4,112,28
1982,Satkhira,5,80,28
1982,Satkhira,6,207,28
1982,Satkhira,7,206,28
1982,Satkhira,8,387,28
1982,Satkhira,9,230,28
1982,Satkhira,10,27,28
1982,Satkhira,11,19,28
1982,Satkhira,12,1,28
1982,Sitakunda,1,0,29
1982,Sitakunda,2,6,29
1982,Sitakunda,3,70,29
1982,Sitakunda,4,205,29
1982,Sitakunda,5,56,29
1982,Sitakunda,6,915,29
1982,Sitakunda,7,694,29
1982,Sitakunda,8,686,29
1982,Sitakunda,9,405,29
1982,Sitakunda,10,143,29
1982,Sitakunda,11,11,29
1982,Sitakunda,12,0,29
1982,Srimangal,1,0,30
1982,Srimangal,2,71,30
1982,Srimangal,3,31,30
1982,Srimangal,4,320,30
1982,Srimangal,5,219,30
1982,Srimangal,6,366,30
1982,Srimangal,7,291,30
1982,Srimangal,8,425,30
1982,Srimangal,9,227,30
1982,Srimangal,10,44,30
1982,Srimangal,11,23,30
1982,Srimangal,12,0,30
1982,Sylhet,1,0,31
1982,Sylhet,2,27,31
1982,Sylhet,3,80,31
1982,Sylhet,4,732,31
1982,Sylhet,5,509,31
1982,Sylhet,6,870,31
1982,Sylhet,7,807,31
1982,Sylhet,8,661,31
1982,Sylhet,9,513,31
1982,Sylhet,10,29,31
1982,Sylhet,11,5,31
1982,Sylhet,12,0,31
1982,Teknaf,1,0,33
1982,Teknaf,2,7,33
1982,Teknaf,3,4,33
1982,Teknaf,4,58,33
1982,Teknaf,5,23,33
1982,Teknaf,6,1353,33
1982,Teknaf,7,1216,33
1982,Teknaf,8,932,33
1982,Teknaf,9,475,33
1982,Teknaf,10,14,33
1982,Teknaf,11,48,33
1982,Teknaf,12,0,33
1983,Barisal,1,8,2
1983,Barisal,2,39,2
1983,Barisal,3,18,2
1983,Barisal,4,92,2
1983,Barisal,5,318,2
1983,Barisal,6,292,2
1983,Barisal,7,399,2
1983,Barisal,8,575,2
1983,Barisal,9,312,2
1983,Barisal,10,192,2
1983,Barisal,11,48,2
1983,Barisal,12,19,2
1983,Bhola,1,10,3
1983,Bhola,2,33,3
1983,Bhola,3,17,3
1983,Bhola,4,239,3
1983,Bhola,5,434,3
1983,Bhola,6,573,3
1983,Bhola,7,526,3
1983,Bhola,8,490,3
1983,Bhola,9,353,3
1983,Bhola,10,400,3
1983,Bhola,11,41,3
1983,Bhola,12,32,3
1983,Bogra,1,7,4
1983,Bogra,2,3,4
1983,Bogra,3,31,4
1983,Bogra,4,31,4
1983,Bogra,5,355,4
1983,Bogra,6,102,4
1983,Bogra,7,248,4
1983,Bogra,8,274,4
1983,Bogra,9,308,4
1983,Bogra,10,378,4
1983,Bogra,11,5,4
1983,Bogra,12,26,4
1983,Chandpur,1,10,5
1983,Chandpur,2,14,5
1983,Chandpur,3,148,5
1983,Chandpur,4,440,5
1983,Chandpur,5,751,5
1983,Chandpur,6,512,5
1983,Chandpur,7,304,5
1983,Chandpur,8,676,5
1983,Chandpur,9,332,5
1983,Chandpur,10,401,5
1983,Chandpur,11,56,5
1983,Chandpur,12,37,5
1983,Chittagong,1,5,6
1983,Chittagong,2,44,6
1983,Chittagong,3,79,6
1983,Chittagong,4,219,6
1983,Chittagong,5,222,6
1983,Chittagong,6,609,6
1983,Chittagong,7,812,6
1983,Chittagong,8,1457,6
1983,Chittagong,9,162,6
1983,Chittagong,10,390,6
1983,Chittagong,11,57,6
1983,Chittagong,12,52,6
1983,Comilla,1,14,7
1983,Comilla,2,25,7
1983,Comilla,3,98,7
1983,Comilla,4,93,7
1983,Comilla,5,290,7
1983,Comilla,6,195,7
1983,Comilla,7,396,7
1983,Comilla,8,518,7
1983,Comilla,9,403,7
1983,Comilla,10,221,7
1983,Comilla,11,17,7
1983,Comilla,12,16,7
1983,CoxsBazar,1,8,8
1983,CoxsBazar,2,47,8
1983,CoxsBazar,3,19,8
1983,CoxsBazar,4,123,8
1983,CoxsBazar,5,261,8
1983,CoxsBazar,6,721,8
1983,CoxsBazar,7,1027,8
1983,CoxsBazar,8,888,8
1983,CoxsBazar,9,347,8
1983,CoxsBazar,10,379,8
1983,CoxsBazar,11,290,8
1983,CoxsBazar,12,44,8
1983,Dhaka,1,14,9
1983,Dhaka,2,61,9
1983,Dhaka,3,138,9
1983,Dhaka,4,318,9
1983,Dhaka,5,348,9
1983,Dhaka,6,300,9
1983,Dhaka,7,179,9
1983,Dhaka,8,437,9
1983,Dhaka,9,322,9
1983,Dhaka,10,253,9
1983,Dhaka,11,0,9
1983,Dhaka,12,18,9
1983,Dinajpur,1,11,10
1983,Dinajpur,2,0,10
1983,Dinajpur,3,20,10
1983,Dinajpur,4,9,10
1983,Dinajpur,5,311,10
1983,Dinajpur,6,157,10
1983,Dinajpur,7,700,10
1983,Dinajpur,8,363,10
1983,Dinajpur,9,320,10
1983,Dinajpur,10,177,10
1983,Dinajpur,11,0,10
1983,Dinajpur,12,32,10
1983,Faridpur,1,4,11
1983,Faridpur,2,50,11
1983,Faridpur,3,87,11
1983,Faridpur,4,173,11
1983,Faridpur,5,320,11
1983,Faridpur,6,196,11
1983,Faridpur,7,303,11
1983,Faridpur,8,550,11
1983,Faridpur,9,173,11
1983,Faridpur,10,375,11
1983,Faridpur,11,0,11
1983,Faridpur,12,20,11
1983,Feni,1,15,12
1983,Feni,2,53,12
1983,Feni,3,10,12
1983,Feni,4,99,12
1983,Feni,5,590,12
1983,Feni,6,349,12
1983,Feni,7,0,12
1983,Feni,8,110,12
1983,Feni,9,181,12
1983,Feni,10,301,12
1983,Feni,11,12,12
1983,Feni,12,20,12
1983,Hatiya,1,20,13
1983,Hatiya,2,41,13
1983,Hatiya,3,153,13
1983,Hatiya,4,115,13
1983,Hatiya,5,359,13
1983,Hatiya,6,504,13
1983,Hatiya,7,0,13
1983,Hatiya,8,844,13
1983,Hatiya,9,494,13
1983,Hatiya,10,440,13
1983,Hatiya,11,59,13
1983,Hatiya,12,29,13
1983,Ishurdi,1,15,14
1983,Ishurdi,2,45,14
1983,Ishurdi,3,54,14
1983,Ishurdi,4,79,14
1983,Ishurdi,5,368,14
1983,Ishurdi,6,153,14
1983,Ishurdi,7,296,14
1983,Ishurdi,8,277,14
1983,Ishurdi,9,210,14
1983,Ishurdi,10,157,14
1983,Ishurdi,11,7,14
1983,Ishurdi,12,22,14
1983,Jessore,1,20,15
1983,Jessore,2,118,15
1983,Jessore,3,71,15
1983,Jessore,4,61,15
1983,Jessore,5,361,15
1983,Jessore,6,142,15
1983,Jessore,7,189,15
1983,Jessore,8,465,15
1983,Jessore,9,255,15
1983,Jessore,10,152,15
1983,Jessore,11,0,15
1983,Jessore,12,14,15
1983,Khepupara,1,20,16
1983,Khepupara,2,50,16
1983,Khepupara,3,28,16
1983,Khepupara,4,72,16
1983,Khepupara,5,275,16
1983,Khepupara,6,474,16
1983,Khepupara,7,0,16
1983,Khepupara,8,399,16
1983,Khepupara,9,319,16
1983,Khepupara,10,156,16
1983,Khepupara,11,41,16
1983,Khepupara,12,38,16
1983,Khulna,1,49,17
1983,Khulna,2,60,17
1983,Khulna,3,37,17
1983,Khulna,4,163,17
1983,Khulna,5,358,17
1983,Khulna,6,302,17
1983,Khulna,7,0,17
1983,Khulna,8,448,17
1983,Khulna,9,244,17
1983,Khulna,10,276,17
1983,Khulna,11,6,17
1983,Khulna,12,6,17
1983,M.court,1,54,19
1983,M.court,2,42,19
1983,M.court,3,93,19
1983,M.court,4,272,19
1983,M.court,5,444,19
1983,M.court,6,407,19
1983,M.court,7,1512,19
1983,M.court,8,1302,19
1983,M.court,9,105,19
1983,M.court,10,81,19
1983,M.court,11,5,19
1983,M.court,12,7,19
1983,Madaripur,1,7,20
1983,Madaripur,2,57,20
1983,Madaripur,3,93,20
1983,Madaripur,4,238,20
1983,Madaripur,5,387,20
1983,Madaripur,6,312,20
1983,Madaripur,7,315,20
1983,Madaripur,8,378,20
1983,Madaripur,9,224,20
1983,Madaripur,10,147,20
1983,Madaripur,11,0,20
1983,Madaripur,12,6,20
1983,Mymensingh,1,9,22
1983,Mymensingh,2,3,22
1983,Mymensingh,3,66,22
1983,Mymensingh,4,115,22
1983,Mymensingh,5,512,22
1983,Mymensingh,6,112,22
1983,Mymensingh,7,413,22
1983,Mymensingh,8,865,22
1983,Mymensingh,9,281,22
1983,Mymensingh,10,453,22
1983,Mymensingh,11,0,22
1983,Mymensingh,12,11,22
1983,Patuakhali,1,63,23
1983,Patuakhali,2,29,23
1983,Patuakhali,3,12,23
1983,Patuakhali,4,308,23
1983,Patuakhali,5,927,23
1983,Patuakhali,6,953,23
1983,Patuakhali,7,982,23
1983,Patuakhali,8,585,23
1983,Patuakhali,9,209,23
1983,Patuakhali,10,192,23
1983,Patuakhali,11,29,23
1983,Patuakhali,12,31,23
1983,Rajshahi,1,1,24
1983,Rajshahi,2,2,24
1983,Rajshahi,3,4,24
1983,Rajshahi,4,34,24
1983,Rajshahi,5,121,24
1983,Rajshahi,6,65,24
1983,Rajshahi,7,366,24
1983,Rajshahi,8,505,24
1983,Rajshahi,9,149,24
1983,Rajshahi,10,358,24
1983,Rajshahi,11,0,24
1983,Rajshahi,12,24,24
1983,Rangamati,1,0,25
1983,Rangamati,2,39,25
1983,Rangamati,3,101,25
1983,Rangamati,4,195,25
1983,Rangamati,5,441,25
1983,Rangamati,6,259,25
1983,Rangamati,7,498,25
1983,Rangamati,8,753,25
1983,Rangamati,9,199,25
1983,Rangamati,10,275,25
1983,Rangamati,11,166,25
1983,Rangamati,12,37,25
1983,Rangpur,1,6,26
1983,Rangpur,2,0,26
1983,Rangpur,3,46,26
1983,Rangpur,4,43,26
1983,Rangpur,5,272,26
1983,Rangpur,6,329,26
1983,Rangpur,7,636,26
1983,Rangpur,8,339,26
1983,Rangpur,9,258,26
1983,Rangpur,10,281,26
1983,Rangpur,11,0,26
1983,Rangpur,12,28,26
1983,Sandwip,1,31,27
1983,Sandwip,2,24,27
1983,Sandwip,3,51,27
1983,Sandwip,4,308,27
1983,Sandwip,5,345,27
1983,Sandwip,6,390,27
1983,Sandwip,7,1077,27
1983,Sandwip,8,844,27
1983,Sandwip,9,435,27
1983,Sandwip,10,529,27
1983,Sandwip,11,65,27
1983,Sandwip,12,17,27
1983,Satkhira,1,17,28
1983,Satkhira,2,58,28
1983,Satkhira,3,22,28
1983,Satkhira,4,130,28
1983,Satkhira,5,202,28
1983,Satkhira,6,201,28
1983,Satkhira,7,195,28
1983,Satkhira,8,423,28
1983,Satkhira,9,253,28
1983,Satkhira,10,290,28
1983,Satkhira,11,4,28
1983,Satkhira,12,5,28
1983,Sitakunda,1,9,29
1983,Sitakunda,2,12,29
1983,Sitakunda,3,171,29
1983,Sitakunda,4,457,29
1983,Sitakunda,5,313,29
1983,Sitakunda,6,243,29
1983,Sitakunda,7,938,29
1983,Sitakunda,8,1450,29
1983,Sitakunda,9,350,29
1983,Sitakunda,10,766,29
1983,Sitakunda,11,91,29
1983,Sitakunda,12,0,29
1983,Srimangal,1,1,30
1983,Srimangal,2,22,30
1983,Srimangal,3,364,30
1983,Srimangal,4,403,30
1983,Srimangal,5,605,30
1983,Srimangal,6,431,30
1983,Srimangal,7,268,30
1983,Srimangal,8,535,30
1983,Srimangal,9,351,30
1983,Srimangal,10,124,30
1983,Srimangal,11,3,30
1983,Srimangal,12,48,30
1983,Sylhet,1,1,31
1983,Sylhet,2,43,31
1983,Sylhet,3,387,31
1983,Sylhet,4,500,31
1983,Sylhet,5,580,31
1983,Sylhet,6,667,31
1983,Sylhet,7,952,31
1983,Sylhet,8,858,31
1983,Sylhet,9,536,31
1983,Sylhet,10,278,31
1983,Sylhet,11,0,31
1983,Sylhet,12,20,31
1983,Teknaf,1,10,33
1983,Teknaf,2,8,33
1983,Teknaf,3,46,33
1983,Teknaf,4,25,33
1983,Teknaf,5,169,33
1983,Teknaf,6,730,33
1983,Teknaf,7,0,33
1983,Teknaf,8,817,33
1983,Teknaf,9,532,33
1983,Teknaf,10,290,33
1983,Teknaf,11,208,33
1983,Teknaf,12,30,33
1984,Barisal,1,16,2
1984,Barisal,2,0,2
1984,Barisal,3,1,2
1984,Barisal,4,102,2
1984,Barisal,5,283,2
1984,Barisal,6,1025,2
1984,Barisal,7,448,2
1984,Barisal,8,431,2
1984,Barisal,9,224,2
1984,Barisal,10,118,2
1984,Barisal,11,0,2
1984,Barisal,12,1,2
1984,Bhola,1,9,3
1984,Bhola,2,0,3
1984,Bhola,3,0,3
1984,Bhola,4,130,3
1984,Bhola,5,230,3
1984,Bhola,6,919,3
1984,Bhola,7,445,3
1984,Bhola,8,464,3
1984,Bhola,9,297,3
1984,Bhola,10,144,3
1984,Bhola,11,0,3
1984,Bhola,12,0,3
1984,Bogra,1,11,4
1984,Bogra,2,16,4
1984,Bogra,3,6,4
1984,Bogra,4,48,4
1984,Bogra,5,388,4
1984,Bogra,6,539,4
1984,Bogra,7,431,4
1984,Bogra,8,272,4
1984,Bogra,9,404,4
1984,Bogra,10,186,4
1984,Bogra,11,0,4
1984,Bogra,12,2,4
1984,Chandpur,1,25,5
1984,Chandpur,2,0,5
1984,Chandpur,3,1,5
1984,Chandpur,4,32,5
1984,Chandpur,5,620,5
1984,Chandpur,6,1351,5
1984,Chandpur,7,533,5
1984,Chandpur,8,734,5
1984,Chandpur,9,349,5
1984,Chandpur,10,120,5
1984,Chandpur,11,0,5
1984,Chandpur,12,7,5
1984,Chittagong,1,1,6
1984,Chittagong,2,0,6
1984,Chittagong,3,0,6
1984,Chittagong,4,125,6
1984,Chittagong,5,428,6
1984,Chittagong,6,595,6
1984,Chittagong,7,802,6
1984,Chittagong,8,326,6
1984,Chittagong,9,175,6
1984,Chittagong,10,122,6
1984,Chittagong,11,0,6
1984,Chittagong,12,2,6
1984,Comilla,1,12,7
1984,Comilla,2,5,7
1984,Comilla,3,0,7
1984,Comilla,4,98,7
1984,Comilla,5,635,7
1984,Comilla,6,428,7
1984,Comilla,7,391,7
1984,Comilla,8,449,7
1984,Comilla,9,233,7
1984,Comilla,10,186,7
1984,Comilla,11,0,7
1984,Comilla,12,2,7
1984,CoxsBazar,1,3,8
1984,CoxsBazar,2,0,8
1984,CoxsBazar,3,0,8
1984,CoxsBazar,4,66,8
1984,CoxsBazar,5,329,8
1984,CoxsBazar,6,1275,8
1984,CoxsBazar,7,731,8
1984,CoxsBazar,8,817,8
1984,CoxsBazar,9,280,8
1984,CoxsBazar,10,127,8
1984,CoxsBazar,11,0,8
1984,CoxsBazar,12,4,8
1984,Dhaka,1,13,9
1984,Dhaka,2,1,9
1984,Dhaka,3,5,9
1984,Dhaka,4,124,9
1984,Dhaka,5,707,9
1984,Dhaka,6,637,9
1984,Dhaka,7,694,9
1984,Dhaka,8,311,9
1984,Dhaka,9,478,9
1984,Dhaka,10,58,9
1984,Dhaka,11,0,9
1984,Dhaka,12,0,9
1984,Dinajpur,1,46,10
1984,Dinajpur,2,3,10
1984,Dinajpur,3,13,10
1984,Dinajpur,4,28,10
1984,Dinajpur,5,311,10
1984,Dinajpur,6,457,10
1984,Dinajpur,7,470,10
1984,Dinajpur,8,270,10
1984,Dinajpur,9,498,10
1984,Dinajpur,10,65,10
1984,Dinajpur,11,0,10
1984,Dinajpur,12,4,10
1984,Faridpur,1,5,11
1984,Faridpur,2,0,11
1984,Faridpur,3,54,11
1984,Faridpur,4,78,11
1984,Faridpur,5,473,11
1984,Faridpur,6,822,11
1984,Faridpur,7,337,11
1984,Faridpur,8,288,11
1984,Faridpur,9,313,11
1984,Faridpur,10,139,11
1984,Faridpur,11,35,11
1984,Faridpur,12,0,11
1984,Feni,1,19,12
1984,Feni,2,0,12
1984,Feni,3,3,12
1984,Feni,4,48,12
1984,Feni,5,563,12
1984,Feni,6,436,12
1984,Feni,7,1292,12
1984,Feni,8,381,12
1984,Feni,9,400,12
1984,Feni,10,155,12
1984,Feni,11,0,12
1984,Feni,12,18,12
1984,Hatiya,1,13,13
1984,Hatiya,2,0,13
1984,Hatiya,3,0,13
1984,Hatiya,4,202,13
1984,Hatiya,5,306,13
1984,Hatiya,6,698,13
1984,Hatiya,7,608,13
1984,Hatiya,8,546,13
1984,Hatiya,9,413,13
1984,Hatiya,10,336,13
1984,Hatiya,11,0,13
1984,Hatiya,12,0,13
1984,Ishurdi,1,11,14
1984,Ishurdi,2,0,14
1984,Ishurdi,3,0,14
1984,Ishurdi,4,101,14
1984,Ishurdi,5,191,14
1984,Ishurdi,6,450,14
1984,Ishurdi,7,316,14
1984,Ishurdi,8,253,14
1984,Ishurdi,9,272,14
1984,Ishurdi,10,104,14
1984,Ishurdi,11,0,14
1984,Ishurdi,12,0,14
1984,Jessore,1,51,15
1984,Jessore,2,1,15
1984,Jessore,3,0,15
1984,Jessore,4,18,15
1984,Jessore,5,305,15
1984,Jessore,6,822,15
1984,Jessore,7,247,15
1984,Jessore,8,365,15
1984,Jessore,9,168,15
1984,Jessore,10,54,15
1984,Jessore,11,0,15
1984,Jessore,12,0,15
1984,Khepupara,1,10,16
1984,Khepupara,2,0,16
1984,Khepupara,3,0,16
1984,Khepupara,4,95,16
1984,Khepupara,5,200,16
1984,Khepupara,6,803,16
1984,Khepupara,7,498,16
1984,Khepupara,8,683,16
1984,Khepupara,9,195,16
1984,Khepupara,10,63,16
1984,Khepupara,11,0,16
1984,Khepupara,12,0,16
1984,Khulna,1,32,17
1984,Khulna,2,1,17
1984,Khulna,3,0,17
1984,Khulna,4,97,17
1984,Khulna,5,227,17
1984,Khulna,6,783,17
1984,Khulna,7,300,17
1984,Khulna,8,486,17
1984,Khulna,9,159,17
1984,Khulna,10,80,17
1984,Khulna,11,0,17
1984,Khulna,12,6,17
1984,M.court,1,0,19
1984,M.court,2,0,19
1984,M.court,3,0,19
1984,M.court,4,0,19
1984,M.court,5,657,19
1984,M.court,6,957,19
1984,M.court,7,1390,19
1984,M.court,8,1223,19
1984,M.court,9,440,19
1984,M.court,10,132,19
1984,M.court,11,0,19
1984,M.court,12,0,19
1984,Madaripur,1,20,20
1984,Madaripur,2,0,20
1984,Madaripur,3,0,20
1984,Madaripur,4,99,20
1984,Madaripur,5,207,20
1984,Madaripur,6,765,20
1984,Madaripur,7,520,20
1984,Madaripur,8,812,20
1984,Madaripur,9,214,20
1984,Madaripur,10,133,20
1984,Madaripur,11,0,20
1984,Madaripur,12,20,20
1984,Mymensingh,1,13,22
1984,Mymensingh,2,0,22
1984,Mymensingh,3,15,22
1984,Mymensingh,4,28,22
1984,Mymensingh,5,476,22
1984,Mymensingh,6,512,22
1984,Mymensingh,7,689,22
1984,Mymensingh,8,257,22
1984,Mymensingh,9,468,22
1984,Mymensingh,10,221,22
1984,Mymensingh,11,0,22
1984,Mymensingh,12,0,22
1984,Patuakhali,1,11,23
1984,Patuakhali,2,0,23
1984,Patuakhali,3,0,23
1984,Patuakhali,4,82,23
1984,Patuakhali,5,204,23
1984,Patuakhali,6,669,23
1984,Patuakhali,7,417,23
1984,Patuakhali,8,632,23
1984,Patuakhali,9,182,23
1984,Patuakhali,10,174,23
1984,Patuakhali,11,0,23
1984,Patuakhali,12,2,23
1984,Rajshahi,1,31,24
1984,Rajshahi,2,1,24
1984,Rajshahi,3,0,24
1984,Rajshahi,4,10,24
1984,Rajshahi,5,94,24
1984,Rajshahi,6,325,24
1984,Rajshahi,7,294,24
1984,Rajshahi,8,321,24
1984,Rajshahi,9,297,24
1984,Rajshahi,10,202,24
1984,Rajshahi,11,0,24
1984,Rajshahi,12,0,24
1984,Rangamati,1,13,25
1984,Rangamati,2,0,25
1984,Rangamati,3,0,25
1984,Rangamati,4,45,25
1984,Rangamati,5,625,25
1984,Rangamati,6,449,25
1984,Rangamati,7,345,25
1984,Rangamati,8,371,25
1984,Rangamati,9,200,25
1984,Rangamati,10,82,25
1984,Rangamati,11,0,25
1984,Rangamati,12,1,25
1984,Rangpur,1,28,26
1984,Rangpur,2,4,26
1984,Rangpur,3,17,26
1984,Rangpur,4,116,26
1984,Rangpur,5,545,26
1984,Rangpur,6,989,26
1984,Rangpur,7,812,26
1984,Rangpur,8,376,26
1984,Rangpur,9,684,26
1984,Rangpur,10,172,26
1984,Rangpur,11,0,26
1984,Rangpur,12,5,26
1984,Sandwip,1,0,27
1984,Sandwip,2,0,27
1984,Sandwip,3,0,27
1984,Sandwip,4,180,27
1984,Sandwip,5,363,27
1984,Sandwip,6,747,27
1984,Sandwip,7,852,27
1984,Sandwip,8,237,27
1984,Sandwip,9,43,27
1984,Sandwip,10,207,27
1984,Sandwip,11,0,27
1984,Sandwip,12,9,27
1984,Satkhira,1,41,28
1984,Satkhira,2,1,28
1984,Satkhira,3,0,28
1984,Satkhira,4,102,28
1984,Satkhira,5,126,28
1984,Satkhira,6,656,28
1984,Satkhira,7,325,28
1984,Satkhira,8,351,28
1984,Satkhira,9,178,28
1984,Satkhira,10,72,28
1984,Satkhira,11,0,28
1984,Satkhira,12,1,28
1984,Sitakunda,1,0,29
1984,Sitakunda,2,0,29
1984,Sitakunda,3,0,29
1984,Sitakunda,4,177,29
1984,Sitakunda,5,585,29
1984,Sitakunda,6,638,29
1984,Sitakunda,7,1399,29
1984,Sitakunda,8,513,29
1984,Sitakunda,9,450,29
1984,Sitakunda,10,238,29
1984,Sitakunda,11,0,29
1984,Sitakunda,12,0,29
1984,Srimangal,1,0,30
1984,Srimangal,2,0,30
1984,Srimangal,3,12,30
1984,Srimangal,4,80,30
